design_id,status_ok,scenario_tag,error_msg,wing_span,wing_AR,wing_chord,dihedral,htail_span,htail_AR,htail_incidence,vtail_height,vtail_AR,tail_arm,nose_x,n_ducks,n_pucks,mass_kg,Sref,Cref,Bref,CG_x_m,CG_z_m,CG_pct,Ixx,Iyy,Izz,Ixz,Vht,Vvt,CL_cruise,alpha_deg,elevator_deg,CL,CDtot,CDi,span_eff_e,Xnp_m,SM_pct,CLa,Cma,CYb,Clb,Cnb,CLq,Cmq,CYp,CYr,Clp,Clr,Cnp,Cnr,spiral_ratio,ph_sigma,ph_omega,ph_t2,sp_sigma,sp_omega,sp_t2,dr_sigma,dr_omega,dr_t2,roll_sigma,roll_omega,roll_t2,spiral_sigma,spiral_omega,spiral_t2,flag_pitch_unstable,flag_low_SM,flag_high_SM,flag_high_trim,flag_directional_unstable,flag_weak_directional,flag_bad_dihedral_effect,flag_spiral_unstable,flag_dutch_unstable,flag_high_drag,flag_slow_or_heavy,badness_score,fixability_score
23099,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.12,1.5,0.85,-0.14,3,1,3.2894534,0.288,0.24,1.2,0.0594065395180853,-0.00995606139305698,24.7527247992022,0.0707208089893774,0.0984488710011069,0.16816881913173,0.00388431416921729,0.307436342592593,0.0236111111111111,0.250938118053806,-1.02479,1.19221,0.25094,0.00463,0.0044936,NaN,0.077478,7.5297752007978,4.049894,0.437042,-0.114873,-0.099133,0.038822,4.053643,-5.763227,-0.197773,0.131167,-0.420662,0.090763,-0.01379,-0.065934,1.85498723520977,0.904697914831586,0,0.766164229182487,-0.563877878114976,-0.95883674196399,9999,-0.0187226900870863,4.4101347803465,9999,-466.005262777317,0,9999,-0.0497344347996523,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
23100,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.12,1.5,0.85,-0.08,3,1,3.2668334,0.288,0.24,1.2,0.0880571973459069,-0.0100249985199735,36.6904988941279,0.0707185512984709,0.0787356794320065,0.148457885253536,0.00312387321307845,0.307436342592593,0.0236111111111111,0.249212536463145,-1.04843,1.17415,0.24921,0.00458,0.0044442,NaN,0.077444,-4.42216556079454,4.049967,0.437634,-0.114868,-0.099149,0.038835,4.054431,-5.763076,-0.197823,0.13098,-0.42069,0.090394,-0.013688,-0.065903,1.86136099481622,0.896897358990311,0,0.77282776408246,-0.574621876723741,-0.957924889648054,9999,-0.0187615260313033,4.40951208378797,9999,-465.666381177154,0,9999,-0.0499234383016545,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
23101,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.16,1.5,0.55,-0.26,3,1,3.1671286,0.288,0.24,1.2,-0.014446592474963,-0.0103405968421996,-6.01941353123457,0.070708215453418,0.109162594817532,0.178861685817447,0.00486312409644496,0.198929398148148,0.0271604938271605,0.24160649015985,-0.80493,-6.25591,0.24161,0.00614,0.0058533,NaN,0.069955,35.1673301979012,4.04543,0.133921,-0.164978,-0.104359,0.046952,4.326723,-2.717235,-0.206629,0.156421,-0.421517,0.100852,-0.008319,-0.05562,1.22580752134935,0.593086095902117,0,1.16871257874564,-0.656989645371635,-0.701314612980344,9999,-0.0305761311448033,5.46075742169799,9999,-492.757433924478,0,9999,-0.0162862666376454,0,9999,1,0,1,0,0,0,0,0,0,0,0,4,4
23102,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.16,1.5,0.55,-0.2,3,1,3.1445086,0.288,0.24,1.2,0.0145715403036265,-0.0104149818512183,6.07147512651103,0.0707057793443726,0.082474299883247,0.152175826992208,0.00411471794494377,0.198929398148148,0.0271604938271605,0.239880908569189,-0.82899,-6.2643,0.23988,0.00609,0.0058096,NaN,0.069919,23.0614415401556,4.045495,0.134531,-0.164972,-0.104379,0.046964,4.32749,-2.717054,-0.20669,0.156227,-0.421552,0.100473,-0.00822,-0.055584,1.22955646942674,0.590655798630464,0,1.17352133368897,-0.663243167369785,-0.698186979058125,9999,-0.0308378209887763,5.45979609189103,9999,-492.015497332177,0,9999,-0.0165003550365444,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
23103,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.16,1.5,0.55,-0.14,3,1,3.1218886,0.288,0.24,1.2,0.0435754446202853,-0.0104904447903746,18.1564352584522,0.0707033079331152,0.0607182332559831,0.130422231776201,0.00336584581131434,0.198929398148148,0.0271604938271605,0.238155326978528,-0.85306,-6.27274,0.23816,0.00605,0.0057663,NaN,0.069883,10.9614814082145,4.045557,0.135142,-0.164966,-0.104399,0.046975,4.328257,-2.716873,-0.206752,0.156033,-0.421588,0.100094,-0.00812,-0.055549,1.23338240893369,0.58820885661539,0,1.17840316881385,-0.669594937802442,-0.694919756733558,9999,-0.0311300101035535,5.45874739396213,9999,-491.197915755654,0,9999,-0.0167180267456311,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
23104,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.16,1.5,0.55,-0.08,3,1,3.0992686,0.288,0.24,1.2,0.072564808935889,-0.0105670092614754,30.2353370566204,0.0707008004466867,0.0438942594864611,0.113600765493108,0.00261649749265036,0.198929398148148,0.0271604938271605,0.236429745387867,-0.87711,-6.28121,0.23643,0.006,0.0057234,NaN,0.069847,-1.13242038995373,4.045618,0.135753,-0.164961,-0.104419,0.046987,4.329022,-2.716691,-0.206813,0.15584,-0.421623,0.099715,-0.008021,-0.055513,1.23718890514387,0.585726097533861,0,1.18339815056623,-0.676034705718343,-0.691477845878082,9999,-0.0314476238001145,5.45773112062228,9999,-490.300123811292,0,9999,-0.0169323834031653,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
23105,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.16,1.5,0.7,-0.26,3,1,3.2559286,0.288,0.24,1.2,-0.00525762487543492,-0.0100585743802859,-2.19067703143121,0.0707174516890456,0.131935761476254,0.201625616240542,0.00516406278532951,0.25318287037037,0.0345679012345679,0.248380656616556,-0.92734,-1.73247,0.24838,0.00508,0.0049054,NaN,0.073682,32.8915103647646,4.047933,0.290767,-0.165872,-0.104911,0.060174,4.176361,-4.041145,-0.207561,0.182303,-0.421772,0.100208,-0.007643,-0.083563,1.45386396988915,0.809406277931545,0,0.856364967085872,-0.591690213468917,-0.895180857364577,9999,-0.146025141966067,5.60315174278466,9999,-480.327502454165,0,9999,-0.0331713433424307,0,9999,1,0,1,0,0,0,0,0,0,0,0,4,4
23106,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.16,1.5,0.7,-0.2,3,1,3.2333086,0.288,0.24,1.2,0.0235525303090463,-0.0101289434605778,9.81355429543595,0.0707151471016661,0.103567659392383,0.17325981874405,0.00440884536762127,0.25318287037037,0.0345679012345679,0.246655075025895,-0.95115,-1.74696,0.24665,0.00504,0.0048584,NaN,0.073646,20.8722790378974,4.048003,0.291368,-0.165865,-0.104936,0.060184,4.17714,-4.040986,-0.207632,0.182108,-0.421807,0.099844,-0.007533,-0.083525,1.45860591173034,0.803505263190208,0,0.862654188235058,-0.601135609530207,-0.89337957290573,9999,-0.146195784655452,5.60220918754541,9999,-479.884093709082,0,9999,-0.0334059514114915,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
23107,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.16,1.5,0.7,-0.14,3,1,3.2106886,0.288,0.24,1.2,0.0523459200621325,-0.010200304071843,21.8108000258885,0.0707128100416471,0.0801867053297025,0.149881201741389,0.00365307888203484,0.25318287037037,0.0345679012345679,0.244929493435234,-0.97496,-1.76149,0.24493,0.00499,0.0048118,NaN,0.073611,8.86044997411146,4.048071,0.291968,-0.165858,-0.104961,0.060194,4.177917,-4.040827,-0.207703,0.181914,-0.421841,0.09948,-0.007423,-0.083487,1.46338242427089,0.797623779734978,0,0.869015190081536,-0.610757147190565,-0.891401298514895,9999,-0.146387628499899,5.6012401947176,9999,-479.375188592682,0,9999,-0.0336407070680066,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
23108,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.16,1.5,0.7,-0.08,3,1,3.1880686,0.288,0.24,1.2,0.0811221875213099,-0.0102726773194278,33.8009114672125,0.0707104398177887,0.0617927009816595,0.131489567617204,0.0028967516413229,0.25318287037037,0.0345679012345679,0.243203911844573,-0.99875,-1.77603,0.2432,0.00494,0.0047657,NaN,0.073576,-3.14424480054581,4.048137,0.292568,-0.165851,-0.104986,0.060204,4.178693,-4.040667,-0.207774,0.181719,-0.421876,0.099116,-0.007314,-0.083449,1.46819388845538,0.791743145706318,0,0.875469758492933,-0.620544080771072,-0.889209957127219,9999,-0.146604304335246,5.60025103825197,9999,-478.800988808427,0,9999,-0.0338753521150033,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
23109,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.16,1.5,0.85,-0.26,3,1,3.3447286,0.288,0.24,1.2,0.00488972821292586,-0.00979152688203162,2.03738675538577,0.0707261974946135,0.161940358884725,0.231621467843445,0.00549638859897332,0.307436342592593,0.0419753086419753,0.255154823073262,-0.96944,1.29441,0.25516,0.00474,0.0046088,NaN,0.077561,30.2796965779476,4.049732,0.445146,-0.166466,-0.105287,0.073395,4.032738,-5.75608,-0.208273,0.208726,-0.421882,0.100709,-0.00701,-0.117985,1.68060940540059,0.940687822069042,0,0.736851444547638,-0.524092026150917,-0.963235979398786,9999,-0.247879867607134,5.62678977839859,9999,-466.619995418813,0,9999,-0.0504653586414547,0,9999,1,0,1,0,0,0,0,0,0,0,0,4,4
23110,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.16,1.5,0.85,-0.2,3,1,3.3221086,0.288,0.24,1.2,0.0335095498684179,-0.00985819668869344,13.9623124451741,0.0707240140584453,0.131642535241786,0.201325827636674,0.00473493775819069,0.307436342592593,0.0419753086419753,0.253429241482601,-0.99308,1.276,0.25343,0.00469,0.0045583,NaN,0.077526,18.3401875548259,4.049809,0.445739,-0.166458,-0.105317,0.073404,4.03353,-5.755932,-0.208354,0.20853,-0.421916,0.100361,-0.006887,-0.117944,1.68612444816135,0.932518661239627,0,0.743306498165433,-0.534209569132003,-0.963041920842531,9999,-0.24797896565904,5.62594238853497,9999,-466.418322524028,0,9999,-0.0507116905273954,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
23111,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.16,1.5,0.85,-0.14,3,1,3.2994886,0.288,0.24,1.2,0.0621104476008797,-0.00992578061945721,25.8793531670332,0.0707218006847128,0.106386366087098,0.176071871855719,0.00397286715892881,0.307436342592593,0.0419753086419753,0.25170365989194,-1.01671,1.25758,0.2517,0.00464,0.0045083,NaN,0.077492,6.40898016630011,4.049884,0.44633,-0.16645,-0.105347,0.073412,4.034319,-5.755784,-0.208435,0.208334,-0.421951,0.100014,-0.006764,-0.117903,1.6916837414298,0.924386288081696,0,0.749845805262189,-0.544539001039249,-0.962670956054468,9999,-0.248096061545786,5.62503583949706,9999,-466.164948681175,0,9999,-0.0509588170842891,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
23112,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.16,1.5,0.85,-0.08,3,1,3.2768686,0.288,0.24,1.2,0.0906920295186692,-0.00999429760473154,37.7883456327788,0.070719556753445,0.0861715851057309,0.155859334805619,0.00321016396673641,0.307436342592593,0.0419753086419753,0.249978078301279,-1.04035,1.23912,0.24998,0.00459,0.0044586,NaN,0.077457,-5.51459563277882,4.049958,0.446922,-0.166443,-0.105377,0.07342,4.035108,-5.755634,-0.208516,0.208138,-0.421985,0.099666,-0.006642,-0.117863,1.69731290292196,0.916306724901205,0,0.756457594082025,-0.555087918361523,-0.962129914981302,9999,-0.248235317779226,5.62411064658133,9999,-465.855909624986,0,9999,-0.0512077295223249,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
23113,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.2,1.5,0.55,-0.26,3,1,3.180031,0.288,0.24,1.2,-0.0116844511893123,-0.0102986417428006,-4.86852132888012,0.0707095894829233,0.115180828293058,0.184808012143468,0.00495358422355002,0.198929398148148,0.0424382716049383,0.242590758237451,-0.79516,-6.1611,0.24259,0.00613,0.0058518,NaN,0.069972,34.0235213288801,4.045445,0.143887,-0.230755,-0.113437,0.07645,4.305856,-2.706963,-0.222413,0.228036,-0.423717,0.11062,-0.001396,-0.088152,1.18243086786303,0.620241700291541,0,1.1175436611794,-0.637499452148665,-0.728964335623952,9999,-0.2304353206935,6.66892086045635,9999,-494.012744033925,0,9999,-0.01557113204111,0,9999,1,0,1,0,0,0,0,0,0,0,0,4,4
23114,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.2,1.5,0.55,-0.2,3,1,3.157411,0.288,0.24,1.2,0.0172348905479838,-0.0103724222155431,7.18120439499324,0.070707173172441,0.0879955097169723,0.157625109877865,0.00420194266544647,0.198929398148148,0.0424382716049383,0.24086517664679,-0.81921,-6.17012,0.24086,0.00609,0.0058079,NaN,0.069935,21.9583789383401,4.04551,0.144497,-0.230747,-0.11347,0.076456,4.306624,-2.706785,-0.222504,0.227833,-0.42376,0.110254,-0.001284,-0.088107,1.1860023273682,0.617478511234509,0,1.12254461968912,-0.643968132784617,-0.726126411229063,9999,-0.230869211165558,6.66753966719772,9999,-493.320542272418,0,9999,-0.015827067811855,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
23115,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.2,1.5,0.55,-0.14,3,1,3.134791,0.288,0.24,1.2,0.0461386366746619,-0.0104472674573839,19.2244319477758,0.0707047219907707,0.0657643140528545,0.135396365395417,0.00344979035109518,0.198929398148148,0.0424382716049383,0.239139595056129,-0.84324,-6.17917,0.23914,0.00604,0.0057645,NaN,0.069899,9.90015138555755,4.045573,0.145107,-0.230739,-0.113502,0.076463,4.307391,-2.706606,-0.222595,0.227631,-0.423802,0.109888,-0.001172,-0.088063,1.18958474966453,0.614698540480855,0,1.12762132153059,-0.650540385999182,-0.723151564251309,9999,-0.231343020269944,6.6661599155808,9999,-492.551701895323,0,9999,-0.0160820861002304,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
23116,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.2,1.5,0.55,-0.08,3,1,3.112171,0.288,0.24,1.2,0.0750264471328857,-0.0105232006853094,31.2610196387024,0.0707022351775561,0.0484870774189122,0.118121615574689,0.00269711614360201,0.198929398148148,0.0424382716049383,0.237414013465468,-0.86728,-6.18827,0.23741,0.006,0.0057215,NaN,0.069863,-2.15143630536905,4.045634,0.145718,-0.23073,-0.113534,0.076469,4.308157,-2.706427,-0.222685,0.227428,-0.423844,0.109522,-0.00106,-0.088019,1.19320645030668,0.611886765700503,0,1.13280302731571,-0.657205016638835,-0.720009966020155,9999,-0.23184648413202,6.66470479088217,9999,-491.705060030971,0,9999,-0.0163384778814291,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
23117,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.2,1.5,0.7,-0.26,3,1,3.268831,0.288,0.24,1.2,-0.00201472391812241,-0.0100188721900888,-0.839468299217671,0.0707187519357746,0.140673314438779,0.210291335836338,0.00527026779168149,0.25318287037037,0.0540123456790124,0.249364924694157,-0.91693,-1.65053,0.24936,0.0051,0.0049181,NaN,0.073699,31.5473849658843,4.047927,0.300723,-0.231969,-0.114316,0.097325,4.155487,-4.032069,-0.223846,0.269466,-0.424113,0.112498,0.001356,-0.132975,1.3883782604975,0.833106131480003,0,0.832003455944536,-0.569654758665683,-0.904894269435338,9999,-0.39702031736429,6.83413805521168,9999,-481.347174828156,0,9999,-0.0341738519422015,0,9999,1,0,1,0,0,0,0,0,0,0,0,4,4
23118,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.2,1.5,0.7,-0.2,3,1,3.246211,0.288,0.24,1.2,0.0267035192721607,-0.0100886849314478,11.1264663634003,0.0707164655684951,0.111707281666547,0.181327589431385,0.00451204025616326,0.25318287037037,0.0540123456790124,0.247639343103497,-0.94071,-1.66552,0.24764,0.00505,0.0048709,NaN,0.073664,19.566866969933,4.047998,0.301322,-0.231959,-0.114356,0.097329,4.156267,-4.031912,-0.223953,0.269261,-0.424156,0.112154,0.001485,-0.132926,1.39255341767313,0.826880465347422,0,0.838267693588229,-0.579009414057872,-0.903515049885632,9999,-0.397340462932925,6.83283206676587,9999,-480.946191301532,0,9999,-0.0344425139332956,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
23119,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.2,1.5,0.7,-0.14,3,1,3.223591,0.288,0.24,1.2,0.055403774238109,-0.0101594774275024,23.0849059325454,0.0707141471142493,0.0877500895111563,0.15737271573024,0.00375322360629807,0.25318287037037,0.0540123456790124,0.245913761512836,-0.96449,-1.68053,0.24591,0.005,0.0048241,NaN,0.073628,7.59342740078792,4.048067,0.301922,-0.231949,-0.114396,0.097334,4.157044,-4.031755,-0.224059,0.269057,-0.424199,0.111809,0.001613,-0.132878,1.39676256618731,0.820659630577509,0,0.844622002512989,-0.588528912016833,-0.901943835534891,9999,-0.397691050263743,6.83152958312461,9999,-480.482251915808,0,9999,-0.0347116136406948,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
23120,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.2,1.5,0.7,-0.08,3,1,3.200971,0.288,0.24,1.2,0.0840856596326552,-0.0102312704488732,35.0356915136064,0.0707117958927994,0.0688015079931088,0.138426485433643,0.00299380535296946,0.25318287037037,0.0540123456790124,0.244188179922175,-0.98827,-1.69558,0.24419,0.00495,0.0047777,NaN,0.073593,-4.37194151360635,4.048134,0.302521,-0.231939,-0.114436,0.097338,4.157821,-4.031597,-0.224165,0.268852,-0.424243,0.111465,0.001742,-0.132829,1.40098870261258,0.81446157407879,0,0.851049580017253,-0.598229893910312,-0.900197874439378,9999,-0.398061514430458,6.83015034568361,9999,-479.954067462674,0,9999,-0.0349802851265865,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
23121,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.2,1.5,0.85,-0.26,3,1,3.357631,0.288,0.24,1.2,0.00858427653306752,-0.00975390089024077,3.57678188877813,0.0707274297458446,0.173883759195073,0.243493102782562,0.00561738505645796,0.307436342592593,0.0655864197530864,0.256139091150864,-0.95861,1.36775,0.25614,0.00476,0.0046299,NaN,0.077579,28.7478014445552,4.049713,0.455096,-0.232776,-0.114912,0.11822,4.011853,-5.748172,-0.224951,0.311445,-0.424327,0.115509,0.00411,-0.187849,1.58076565629397,0.963908471777103,0,0.719100620914794,-0.503369081377883,-0.965904115939497,9999,-0.542461614097182,6.85206942286634,9999,-467.534713860687,0,9999,-0.0528277375364763,0,9999,1,0,1,0,0,0,0,0,0,0,0,4,4
23122,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.2,1.5,0.85,-0.2,3,1,3.335011,0.288,0.24,1.2,0.0371184331925742,-0.00982005756502752,15.4660138302392,0.0707252631147453,0.142888862171643,0.212500372390231,0.0048531286870568,0.307436342592593,0.0655864197530864,0.254413509560203,-0.98222,1.34894,0.25441,0.00471,0.0045792,NaN,0.077544,16.8439861697608,4.049791,0.455688,-0.232765,-0.11496,0.118223,4.012645,-5.748027,-0.225074,0.311237,-0.424373,0.115189,0.00426,-0.187794,1.58531468977973,0.955408850044326,0,0.72549796930161,-0.513248191352394,-0.966064755500631,9999,-0.542690461742983,6.85089413386334,9999,-467.372557531058,0,9999,-0.0531037667482695,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
23123,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.2,1.5,0.85,-0.14,3,1,3.312391,0.288,0.24,1.2,0.0656325696453106,-0.00988711779497046,27.3469040188794,0.0707230668922147,0.116957146760817,0.186570853201936,0.00408821665588392,0.307436342592593,0.0655864197530864,0.252687927969542,-1.00584,1.33009,0.25269,0.00466,0.0045289,NaN,0.07751,4.94892931445391,4.049867,0.456279,-0.232754,-0.115008,0.118225,4.013436,-5.74788,-0.225197,0.31103,-0.424418,0.114869,0.00441,-0.187739,1.5899021196746,0.9469600111397,0,0.731970909442858,-0.523344628955822,-0.966075995231296,9999,-0.542936700707602,6.84965951400534,9999,-467.15765289763,0,9999,-0.0533811113305174,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
23124,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.2,1.5,0.85,-0.08,3,1,3.289771,0.288,0.24,1.2,0.0941262729229481,-0.00995510021822188,39.2192803845617,0.0707208404678532,0.0960883126831112,0.165704245548591,0.00332263543822655,0.307436342592593,0.0655864197530864,0.250962346378881,-1.02947,1.31122,0.25096,0.00461,0.004479,NaN,0.077475,-6.93803038456173,4.049941,0.456871,-0.232743,-0.115056,0.118227,4.014226,-5.747733,-0.225319,0.310822,-0.424463,0.114549,0.00456,-0.187685,1.59452328019202,0.938544137775331,0,0.738534452096137,-0.533648132224127,-0.965901357904151,9999,-0.54320640855121,6.84838991617786,9999,-466.889216875875,0,9999,-0.053659240123068,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
23125,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.24,1.5,0.55,-0.26,3,1,3.1958006,0.288,0.24,1.2,-0.00825026749165765,-0.0102478233466756,-3.43761145485735,0.0707112537853964,0.122894278138705,0.192391538273309,0.00506605373964821,0.198929398148148,0.0611111111111111,0.24379375255452,-0.78211,-6.07081,0.24379,0.00614,0.0058579,NaN,0.069993,32.6013614548574,4.045446,0.153041,-0.311356,-0.126578,0.11304,4.28635,-2.697546,-0.245507,0.320081,-0.427535,0.125412,0.008904,-0.130677,1.16677238657902,0.645883364029397,0,1.07317701486487,-0.617892596566577,-0.752189592877458,9999,-0.474508767162747,7.87675477741884,9999,-496.634922824193,0,9999,-0.0168358739393676,0,9999,1,0,1,0,0,0,0,0,0,0,0,4,4
23126,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.24,1.5,0.55,-0.2,3,1,3.1731806,0.288,0.24,1.2,0.0205498357704569,-0.0103208748975712,8.56243157102372,0.0707088613471045,0.0950902148020305,0.164589867374926,0.00431050712148246,0.198929398148148,0.0611111111111111,0.242068170963859,-0.80614,-6.0804,0.24207,0.00609,0.0058138,NaN,0.069957,20.5863184289763,4.045513,0.15365,-0.311345,-0.126625,0.11304,4.287119,-2.69737,-0.245636,0.319865,-0.427588,0.125062,0.009032,-0.13062,1.16996163109043,0.642817802535236,0,1.07829493493524,-0.624516615508405,-0.749666389207908,9999,-0.475155221284384,7.8749620701226,9999,-496.001391015545,0,9999,-0.0171128995274057,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
23127,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.24,1.5,0.55,-0.14,3,1,3.1505606,0.288,0.24,1.2,0.049332709296244,-0.0103949754211996,20.5552955401017,0.0707064345549557,0.072266872800051,0.141768952165095,0.00355439622945199,0.198929398148148,0.0611111111111111,0.240342589373198,-0.83014,-6.09003,0.24034,0.00605,0.0057703,NaN,0.069921,8.57845445989834,4.045577,0.15426,-0.311334,-0.126672,0.113039,4.287887,-2.697193,-0.245765,0.31965,-0.427641,0.124713,0.009159,-0.130564,1.17317835342246,0.639721766833519,0,1.08351351555672,-0.63123641334452,-0.746988546546645,9999,-0.475841961067096,7.87310285903331,9999,-495.293833457143,0,9999,-0.0173910543983028,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
23128,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.24,1.5,0.55,-0.08,3,1,3.1279406,0.288,0.24,1.2,0.0780979792902717,-0.0104701476747992,32.5408247042799,0.0707039726636503,0.0544240503117041,0.123928591568054,0.0027977088217564,0.198929398148148,0.0611111111111111,0.238617007782537,-0.85416,-6.0997,0.23862,0.006,0.0057271,NaN,0.069885,-3.42207470427988,4.045639,0.154869,-0.311323,-0.12672,0.113039,4.288654,-2.697016,-0.245893,0.319435,-0.427693,0.124363,0.009287,-0.130508,1.17642109023081,0.636609400441707,0,1.08881078425642,-0.638065534800538,-0.744171424413114,9999,-0.476556945838706,7.87122404225984,9999,-494.508735571287,0,9999,-0.0176700297932068,0,9999,1,1,0,0,0,0,0,0,0,0,0,5,5
23129,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.24,1.5,0.7,-0.26,3,1,3.2846006,0.288,0.24,1.2,0.00200035133647604,-0.00997077087546048,0.833479723531684,0.0707203272538287,0.151762199094423,0.221250385760595,0.00540176150626959,0.25318287037037,0.0777777777777778,0.250567919011226,-0.90329,-1.57134,0.25057,0.00512,0.004938,NaN,0.073721,29.8836036098016,4.047909,0.309867,-0.312854,-0.127833,0.143233,4.135973,-4.023758,-0.247539,0.380454,-0.428129,0.130834,0.01462,-0.196711,1.34186220191674,0.856546215918375,0,0.809235004110974,-0.547913911505409,-0.912679747756563,9999,-0.703686453396577,8.05662263532264,9999,-483.689653247385,0,9999,-0.0363845067619287,0,9999,1,0,1,0,0,0,0,0,0,0,0,4,4
23130,1,pitch_unstable_aft_or_weak_tail,,1.2,5,0.24,8,0.25,2.5,-2,0.24,1.5,0.7,-0.2,3,1,3.2619806,0.288,0.24,1.2,0.0306076023873349,-0.0100399125610986,12.7531676613895,0.070718062863624,0.12205495819087,0.191545409247246,0.00463989897818522,0.25318287037037,0.0777777777777778,0.248842337420565,-0.92706,-1.58679,0.24884,0.00507,0.0048905,NaN,0.073686,17.9493323386105,4.047981,0.310466,-0.312841,-0.127892,0.14323,4.136753,-4.023603,-0.247691,0.380236,-0.428186,0.130514,0.014773,-0.196647,1.34536341085146,0.84999446304417,0,0.815472583288964,-0.557121007273514,-0.911679730371785,9999,-0.704175278276111,8.05491017508999,9999,-483.343507944972,0,9999,-0.0366729005594916,0,9999,1,0,0,0,0,0,0,0,0,0,0,3,3
